p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.ratio
4.15777712796893e-20	2.64199141795691	0.072	0.014	1.09258067368767e-15	telencephalon	dnah11.1	4.86666666666667
4.30468822365764e-20	-0.732577751458695	0.504	0.697	1.13118597141275e-15	telencephalon	ipo7	0.723495702005731
4.3644151029724e-20	-4.10866170201356	0.014	0.175	1.14688100075909e-15	telencephalon	en2b	0.0852272727272727
4.38091974486689e-20	1.63430246310451	0.211	0.088	1.15121809055612e-15	telencephalon	kat6b	2.38202247191011
4.42551136950258e-20	1.94269615458366	0.14	0.045	1.16293587767789e-15	telencephalon	sept5a	3.06521739130435
4.46969834559181e-20	3.06511953301906	0.05	0.007	1.17454733125462e-15	telencephalon	zgc:158659	6.375
4.54254041713844e-20	-1.56910173360912	0.132	0.335	1.19368877081564e-15	telencephalon	nr2f5	0.395833333333333
5.22592436058513e-20	-3.57972663068313	0.027	0.193	1.37326840347456e-15	telencephalon	pax2a	0.144329896907216
5.44240039747386e-20	2.24196199033307	0.12	0.035	1.43015397644818e-15	telencephalon	abca3b	3.36111111111111
5.62889608814102e-20	-4.44381958764892	0.014	0.173	1.4791613140417e-15	telencephalon	meis3	0.0862068965517241
6.57745515856435e-20	1.73844090052128	0.171	0.063	1.72842366656754e-15	telencephalon	hbp1	2.6875
6.81310196141073e-20	0.830077409563271	0.514	0.337	1.79034693341951e-15	telencephalon	si:ch211-285f17.1	1.52366863905325
7.26544733535167e-20	0.89123458281111	0.512	0.345	1.90921425078371e-15	telencephalon	bmpr2b	1.48265895953757
1.14832222963912e-19	1.98038064428492	0.128	0.039	3.01756115504568e-15	telencephalon	zbtb20	3.225
1.70192850201719e-19	1.5552485172896	0.169	0.062	4.47232771760076e-15	telencephalon	dab2ipa	2.6984126984127
1.79096721439898e-19	2.34868746915575	0.081	0.018	4.70630364599764e-15	telencephalon	cntn2	4.31578947368421
1.87505738978602e-19	1.74347334340474	0.153	0.053	4.92727580887969e-15	telencephalon	afap1l2	2.85185185185185
1.94106295321814e-19	1.19190121327297	0.384	0.224	5.10072522846662e-15	telencephalon	kank1a	1.71111111111111
2.00021498783019e-19	1.28800497636546	0.298	0.149	5.25616494502016e-15	telencephalon	zbtb18	1.99333333333333
2.05505563340577e-19	2.87916017095855	0.062	0.011	5.40027519346369e-15	telencephalon	nog2	5.25
2.06404527068403e-19	1.8501892408813	0.198	0.082	5.4238981623035e-15	telencephalon	NPAS3	2.39759036144578
2.34325457695147e-19	1.79194276959078	0.066	0.012	6.15760437731309e-15	telencephalon	noto	5.15384615384615
2.56240593582485e-19	-1.43100086181984	0.217	0.415	6.73349031816055e-15	telencephalon	si:ch211-286o17.1	0.524038461538462
2.75691492512746e-19	-1.15859970910005	0.186	0.401	7.24462104024994e-15	telencephalon	gmps	0.465174129353234
3.07734216168224e-19	-1.68062900761278	0.097	0.286	8.0866397324686e-15	telencephalon	efcc1	0.341463414634146
3.28379619947174e-19	-2.68818369259704	0.035	0.203	8.62915965297185e-15	telencephalon	sorbs2b	0.176470588235294
3.65700324471343e-19	-4.29240992529752	0.01	0.162	9.60987312645796e-15	telencephalon	epha4l	0.0674846625766871
4.1787732142468e-19	2.05441526017548	0.114	0.033	1.09809802523977e-14	telencephalon	tmem178b	3.38235294117647
4.90535484961507e-19	1.37758424298781	0.221	0.095	1.28902914738185e-14	telencephalon	abcb5	2.3125
5.02439227216864e-19	-5.16378731965735	0.021	0.174	1.32030980128047e-14	telencephalon	hoxb3a	0.125714285714286
5.51155564102293e-19	-1.75096562519365	0.116	0.305	1.44832659134801e-14	telencephalon	flrt3	0.382352941176471
6.28782854418538e-19	-1.43900106205293	0.161	0.36	1.65231558484103e-14	telencephalon	axin2	0.448753462603878
6.64338406028521e-19	-1.39271419162395	0.153	0.353	1.74574846336175e-14	telencephalon	larp1b	0.435028248587571
6.76726823570243e-19	1.91166377185843	0.287	0.148	1.77830274697788e-14	telencephalon	pknox2	1.93288590604027
7.01013037495469e-19	-0.511445350969979	0.754	0.872	1.84212205993059e-14	telencephalon	ptprfb	0.86483390607102
7.19892556421681e-19	2.66235900564034	0.081	0.018	1.89173365976489e-14	telencephalon	xpr1a	4.31578947368421
7.87176718568635e-19	2.66664385859852	0.068	0.014	2.06854298105466e-14	telencephalon	nhlh2	4.6
8.03838777997237e-19	-2.30118744151763	0.076	0.254	2.11232754082114e-14	telencephalon	pdzrn3b	0.301960784313725
8.70345374906759e-19	0.981349396405737	0.469	0.304	2.28709357617998e-14	telencephalon	tnika	1.54098360655738
9.149515935602e-19	-4.685652014464	0.01	0.158	2.40430979755749e-14	telencephalon	irx3a	0.0691823899371069
1.04269038952651e-18	3.2441606873106	0.058	0.01	2.73998180559776e-14	telencephalon	FP085414.1	5.36363636363636
1.70038045544324e-18	1.24754997218812	0.262	0.127	4.46825976081375e-14	telencephalon	qsox2	2.0546875
1.97109446702138e-18	0.593810679439871	0.717	0.578	5.17964204043878e-14	telencephalon	plch1	1.24006908462867
2.99176912870611e-18	-3.94217432748056	0.021	0.171	7.86177091641391e-14	telencephalon	wnt4	0.127906976744186
3.03663336731434e-18	1.08574696731671	0.322	0.169	7.97966516262862e-14	telencephalon	pkdcca	1.9
3.26670953908664e-18	2.27056835902108	0.132	0.044	8.58425932681188e-14	telencephalon	dlc	2.95555555555556
3.76937916889845e-18	-3.86890791038007	0.012	0.159	9.90517458003134e-14	telencephalon	wnt3	0.08125
3.97201284003056e-18	-2.95196956093166	0.062	0.228	1.04376553410323e-13	telencephalon	rxraa	0.275109170305677
4.22018729333416e-18	-0.979107698948037	0.337	0.539	1.10898081694235e-13	telencephalon	ext1a	0.625925925925926
5.45430596064706e-18	-0.854638310703936	0.304	0.523	1.43328252033883e-13	telencephalon	ddx18	0.58206106870229
5.64353852242377e-18	-1.83848120427467	0.089	0.268	1.48300905292252e-13	telencephalon	nrip1b	0.33457249070632
8.57992733879864e-18	1.29064783722961	0.341	0.196	2.25463330608951e-13	telencephalon	fam117bb	1.73604060913706
8.99557954684479e-18	1.01389095962915	0.426	0.256	2.36385839331987e-13	telencephalon	ndst3	1.66147859922179
9.78469652757398e-18	0.453859966387066	0.657	0.466	2.57122255351589e-13	telencephalon	ephb2b	1.40899357601713
9.8347085969851e-18	1.19692861723804	0.252	0.12	2.58436472511575e-13	telencephalon	dld	2.09090909090909
1.04325268114827e-17	-1.34035691191277	0.136	0.327	2.74145939552143e-13	telencephalon	dkc1	0.417682926829268
1.70284683142634e-17	1.09933612849383	0.446	0.295	4.47474090362213e-13	telencephalon	dbn1	1.51013513513514
1.7547805629562e-17	1.1430144320525	0.355	0.208	4.6112123633363e-13	telencephalon	sh2d3ca	1.70334928229665
2.03387587080929e-17	1.81685809132312	0.14	0.05	5.34461901331266e-13	telencephalon	plxnb2a.1	2.76470588235294
2.56908347038507e-17	1.82195702951463	0.171	0.069	6.75103754347789e-13	telencephalon	wnt7ba	2.45714285714286
2.73435558597021e-17	-1.94715778948687	0.126	0.296	7.18533960881252e-13	telencephalon	smad1	0.427609427609428
2.95693207619193e-17	1.72109690040363	0.145	0.052	7.77022610981716e-13	telencephalon	cttnbp2nlb	2.75471698113208
2.95915490547834e-17	-0.843915181039879	0.293	0.507	7.77606726061598e-13	telencephalon	pwp2h	0.578740157480315
3.30606665909445e-17	1.20723925700063	0.291	0.154	8.6876819667684e-13	telencephalon	nhsl2	1.88387096774194
3.34967820458302e-17	-5.64388115625476	0.01	0.147	8.80228438600326e-13	telencephalon	pax5	0.0743243243243243
3.3555146256268e-17	0.9469738778924	0.465	0.311	8.8176213332221e-13	telencephalon	marcksl1a	1.49358974358974
3.58659111944015e-17	2.9579980911995	0.052	0.009	9.42484414366482e-13	telencephalon	dlx2a	5.3
4.35309222201793e-17	1.03329774205517	0.326	0.178	1.14390557410187e-12	telencephalon	mpped2a	1.8268156424581
4.39002449809261e-17	1.65136732339671	0.196	0.084	1.15361063760878e-12	telencephalon	myo10l3	2.31764705882353
5.89960723840753e-17	-0.937820714774011	0.219	0.424	1.55029879010873e-12	telencephalon	cnksr3	0.517647058823529
7.22348035799606e-17	-2.65111165543372	0.035	0.185	1.8981861684742e-12	telencephalon	ENSDARG00000101869	0.193548387096774
9.01504469067644e-17	2.11677763950259	0.091	0.025	2.36897344381596e-12	telencephalon	AL953866.1	3.53846153846154
1.02441203008881e-16	0.948002079748677	0.411	0.261	2.69194993266739e-12	telencephalon	aplp2	1.57251908396947
1.20585416829212e-16	-0.965972179275086	0.269	0.463	3.16874358343803e-12	telencephalon	slc29a1a	0.581896551724138
1.23701259931425e-16	-3.76718436281474	0.008	0.141	3.25062170847798e-12	telencephalon	rorab	0.0633802816901409
1.30614360253995e-16	0.979870705495483	0.442	0.287	3.43228415875449e-12	telencephalon	efnb2a	1.53819444444444
1.8799857602421e-16	2.60796888334805	0.091	0.025	4.9402265807642e-12	telencephalon	ptprz1a	3.53846153846154
1.88527502536046e-16	-1.12114913123599	0.192	0.386	4.95412571164221e-12	telencephalon	ctps1a	0.498708010335917
1.92568785000425e-16	2.69989145564757	0.085	0.023	5.06032253224118e-12	telencephalon	nfic	3.58333333333333
1.94890481396404e-16	1.47559127382312	0.205	0.093	5.12133207013471e-12	telencephalon	rnf130	2.19148936170213
2.19391172081708e-16	-1.07352294481037	0.267	0.453	5.76516121996312e-12	telencephalon	dennd5b	0.590308370044053
2.97181154080577e-16	0.998609370443075	0.374	0.217	7.8093263669294e-12	telencephalon	nrp2b	1.72018348623853
3.88695334433732e-16	0.850851122449228	0.477	0.321	1.02141359982496e-11	telencephalon	PHF21B	1.48447204968944
3.96693458663467e-16	2.01792214014179	0.287	0.164	1.04243107067586e-11	telencephalon	grid2	1.74545454545455
4.25935701832658e-16	-1.43523302024321	0.182	0.36	1.11927383727586e-11	telencephalon	meis2a.1	0.506925207756233
4.34135787378935e-16	-1.90926235950972	0.058	0.214	1.14082202207436e-11	telencephalon	si:dkey-102m7.3	0.274418604651163
4.41616510193714e-16	-0.718884916406617	0.415	0.616	1.16047986548704e-11	telencephalon	srgap3	0.674230145867099
4.73547084080382e-16	-2.97648723601471	0.019	0.154	1.24438702754643e-11	telencephalon	cercam	0.129032258064516
6.04376084864922e-16	1.08113110573531	0.51	0.386	1.58817947580804e-11	telencephalon	sox11a	1.32041343669251
6.29698090774667e-16	-1.19811082381228	0.13	0.31	1.65472064293767e-11	telencephalon	suclg2	0.421221864951768
8.09702146897998e-16	1.23587978101441	0.24	0.118	2.12773530161856e-11	telencephalon	plxnb2a	2.02521008403361
8.33848596580999e-16	-1.70464818468781	0.07	0.227	2.19118734209555e-11	telencephalon	grasp	0.31140350877193
8.58364294412529e-16	-3.39072847492236	0.031	0.168	2.25560969285724e-11	telencephalon	msx1b	0.189349112426035
9.03148746918442e-16	1.74348989180509	0.165	0.069	2.37329427715228e-11	telencephalon	acap3a	2.37142857142857
9.08194891005205e-16	0.774547912296395	0.612	0.481	2.38655453458348e-11	telencephalon	bach2b	1.27178423236515
1.05408973275631e-15	0.803133354414522	0.465	0.309	2.76993699973702e-11	telencephalon	eif4g3a	1.50322580645161
1.14482892636269e-15	-3.7094747613098	0.014	0.144	3.00838145269587e-11	telencephalon	znf385a	0.103448275862069
1.19810850850066e-15	2.02908453137823	0.114	0.038	3.14838953863804e-11	telencephalon	slc43a2a	2.94871794871795
1.24022407132152e-15	0.4705758249918	0.837	0.751	3.2590608146187e-11	telencephalon	ankrd11	1.11436170212766
1.24050924991015e-15	0.495281316703505	0.893	0.811	3.2598102069139e-11	telencephalon	bahcc1b	1.10098522167488
1.25061915007833e-15	0.520428577304657	0.806	0.751	3.28637700257583e-11	telencephalon	kmt2cb	1.07313829787234
1.52018642191568e-15	-1.03930498131319	0.213	0.397	3.99474587951001e-11	telencephalon	mybbp1a	0.537688442211055
1.53854395426391e-15	-4.27332336042091	0.012	0.138	4.04298580301471e-11	telencephalon	ephb6	0.0935251798561151
1.87887058132583e-15	0.65269166742173	0.624	0.506	4.93729611360801e-11	telencephalon	tle2a	1.232741617357
2.56444296933461e-15	1.10760015650574	0.329	0.19	6.73884323481749e-11	telencephalon	tnrc6c2	1.72774869109948
2.72599919232362e-15	-1.11818533458658	0.161	0.342	7.16338067758802e-11	telencephalon	lrpprc	0.472303206997085
2.7928488673634e-15	-0.75530430868445	0.39	0.582	7.33904825365754e-11	telencephalon	nos1apa	0.670668953687822
2.91165537561425e-15	-1.21268976933842	0.14	0.319	7.65124799603913e-11	telencephalon	si:dkey-12j5.1	0.440625
2.96765812276554e-15	-4.76309830444746	0.008	0.13	7.79841201500327e-11	telencephalon	pdgfbb	0.0687022900763359
3.29865244031784e-15	-2.11805098304685	0.043	0.186	8.66819888266722e-11	telencephalon	robo2.1	0.235294117647059
3.4345867728706e-15	-1.41878782823055	0.219	0.38	9.02540712174937e-11	telencephalon	efna5a	0.57742782152231
3.63965601651436e-15	2.47029184783948	0.136	0.053	9.56428808019643e-11	telencephalon	celf4	2.53703703703704
3.75812618872109e-15	-1.22647444245087	0.14	0.315	9.87560399872128e-11	telencephalon	npm1a	0.44620253164557
3.75989091629726e-15	1.18688190127594	0.308	0.173	9.88024134984593e-11	telencephalon	BX005454.1	1.77586206896552
3.82742259291073e-15	-4.42540897078706	0.012	0.135	1.00577010896508e-10	telencephalon	pkd1b	0.0955882352941177
4.0727396641513e-15	0.960785274685289	0.395	0.249	1.07023452894568e-10	telencephalon	sema6e	1.584
4.26308106758148e-15	-3.70632144196559	0.012	0.136	1.12025244293906e-10	telencephalon	fgd4a	0.0948905109489051
4.50813903871368e-15	2.87558631887152	0.05	0.009	1.18464877659318e-10	telencephalon	atp6v0a1b	5.1
6.04131935715174e-15	-0.960829958114763	0.211	0.395	1.58753790067234e-10	telencephalon	CR318607.1	0.535353535353535
6.15292726297644e-15	-3.70428440049685	0.029	0.159	1.61686622616495e-10	telencephalon	CT990561.1	0.1875
7.34141593392473e-15	-1.32017782044198	0.116	0.282	1.92917727911674e-10	telencephalon	fras1	0.413427561837456
1.07023129670351e-14	-2.74136156477624	0.045	0.182	2.81235380147749e-10	telencephalon	raraa	0.251366120218579
1.13253607537152e-14	-0.814904276920057	0.26	0.449	2.97607829886129e-10	telencephalon	ncl	0.58
1.1830643191474e-14	1.37204123778041	0.256	0.136	3.10885641785555e-10	telencephalon	myo5aa	1.87591240875912
1.30026260625468e-14	-5.15847599713169	0.004	0.118	3.41683007671604e-10	telencephalon	rx1	0.0420168067226891
1.53405423427232e-14	-0.999376011997381	0.227	0.407	4.03118771682081e-10	telencephalon	slc6a9	0.558823529411765
1.76094629813826e-14	0.762421634791287	0.56	0.435	4.62741468224771e-10	telencephalon	tnrc6a	1.28669724770642
1.86210374186009e-14	-2.16099023710677	0.06	0.201	4.89323621285995e-10	telencephalon	col15a1b	0.301980198019802
1.91081851764182e-14	-2.54666933760595	0.062	0.202	5.02124890065917e-10	telencephalon	sema3fa	0.310344827586207
2.0523449794424e-14	-1.42304290528807	0.097	0.255	5.39315213697874e-10	telencephalon	hspa9	0.3828125
2.0667467289717e-14	-2.09978081883971	0.07	0.213	5.43099705439182e-10	telencephalon	fsta	0.331775700934579
2.09284323363152e-14	1.81290691711055	0.136	0.053	5.4995734493369e-10	telencephalon	TENM2.1	2.53703703703704
2.27061111088903e-14	1.76912959331459	0.122	0.044	5.9667118771942e-10	telencephalon	cadps2	2.73333333333333
2.67893429859087e-14	1.60947075655452	0.122	0.044	7.03970354983708e-10	telencephalon	mb21d2	2.73333333333333
2.90835448546069e-14	-3.71560063878156	0.008	0.123	7.6425739168936e-10	telencephalon	otx2b	0.0725806451612903
3.372832005288e-14	2.33781451375385	0.062	0.015	8.86312794349582e-10	telencephalon	celf3b	3.9375
3.45714754868064e-14	0.92177820425381	0.378	0.243	9.084692328423e-10	telencephalon	pfkfb4b	1.55327868852459
3.66908284465911e-14	1.67530902228486	0.097	0.031	9.64161589919521e-10	telencephalon	igfbp1a	3.0625
4.09379669967438e-14	-2.52491596106221	0.031	0.158	1.07576789674043e-09	telencephalon	ldb2a	0.20125786163522
4.14376676393599e-14	1.43355363194553	0.279	0.161	1.0888990302271e-09	telencephalon	afap1	1.7283950617284
4.62664598815517e-14	-0.65553926585715	0.436	0.613	1.21579003276742e-09	telencephalon	eif3s10	0.711726384364821
5.0540413018639e-14	1.34278105509568	0.095	0.03	1.3281009733038e-09	telencephalon	igfbp3	3.09677419354839
5.66173131339602e-14	1.57341701029187	0.188	0.089	1.48778975453421e-09	telencephalon	fryb	2.1
5.90340296212211e-14	-1.32702314469092	0.188	0.353	1.55129623038645e-09	telencephalon	tshz1	0.533898305084746
5.96710073124475e-14	0.920258577280578	0.426	0.285	1.56803473015649e-09	telencephalon	rgs12a	1.49300699300699
6.16585010132097e-14	-0.910028268308233	0.351	0.5	1.62026208962513e-09	telencephalon	plp1a	0.702594810379241
7.22765596713986e-14	1.26820628161107	0.273	0.154	1.89928343504501e-09	telencephalon	cuedc1b	1.76774193548387
7.40264496657617e-14	-0.795905213986276	0.347	0.526	1.94526704431689e-09	telencephalon	col4a6	0.66034155597723
7.43275337630462e-14	0.684499048576658	0.568	0.434	1.95317893222533e-09	telencephalon	ttyh3a	1.30804597701149
7.86841764098158e-14	2.68610386385116	0.064	0.016	2.06766278769714e-09	telencephalon	adcyap1b	3.82352941176471
9.84893685927659e-14	1.59790618849849	0.13	0.05	2.5881036278807e-09	telencephalon	znf219	2.56862745098039
1.07387645591281e-13	-0.425509822131115	0.723	0.842	2.82193255084768e-09	telencephalon	igf2bp1	0.858837485172005
1.17956695662128e-13	-1.93034458727051	0.045	0.177	3.0996660486094e-09	telencephalon	pprc1	0.258426966292135
1.26688568009437e-13	1.97870606799187	0.163	0.074	3.32912219015198e-09	telencephalon	apba2b	2.18666666666667
1.38162939438049e-13	-1.43997632438309	0.107	0.26	3.63064572255306e-09	telencephalon	lrba	0.413793103448276
1.54747443583428e-13	-0.635026439687566	0.409	0.588	4.06645332248532e-09	telencephalon	usp10	0.696095076400679
1.65323682665012e-13	-3.93870445681487	0.017	0.129	4.34437573307119e-09	telencephalon	rorb	0.138461538461538
1.67137720145949e-13	1.98891023784249	0.076	0.022	4.39204500999526e-09	telencephalon	tmsb	3.34782608695652
2.28448346095992e-13	0.304767318200373	0.874	0.785	6.00316563871049e-09	telencephalon	neo1a	1.11323155216285
2.33240574028853e-13	-6.44766647142604	0.002	0.105	6.12909580433019e-09	telencephalon	hoxa4a	0.0283018867924528
2.52878715231359e-13	1.78465598193409	0.081	0.024	6.64514687884965e-09	telencephalon	dlx3b	3.28
2.55056068927647e-13	-0.728292881119065	0.207	0.387	6.70236337928072e-09	telencephalon	yap1	0.536082474226804
3.17811692443856e-13	-0.748578886153492	0.287	0.465	8.35145565403964e-09	telencephalon	enah	0.618025751072961
3.28876545480845e-13	-3.83944851346555	0.012	0.121	8.64221786214564e-09	telencephalon	tbx2b	0.10655737704918
3.45023007188567e-13	-0.724368160392252	0.314	0.494	9.06651458290117e-09	telencephalon	eif3ha	0.636363636363636
3.60420074529831e-13	-0.578155784842733	0.548	0.699	9.4711187184949e-09	telencephalon	trps1	0.784285714285714
3.71013791116856e-13	-1.17571101522589	0.128	0.285	9.74950040296874e-09	telencephalon	nop2	0.451048951048951
3.99840584386702e-13	-1.00242552885689	0.205	0.374	1.05070108765137e-08	telencephalon	bmpr1ab	0.549333333333333
4.29690658800209e-13	-2.27601594974469	0.045	0.172	1.12914111319519e-08	telencephalon	sdk2b	0.265895953757225
5.11024927466314e-13	-1.19929463659277	0.13	0.284	1.34287130439598e-08	telencephalon	ddx27	0.459649122807018
5.26794904446081e-13	1.84318117183766	0.182	0.087	1.38431164990341e-08	telencephalon	iqsec1b	2.07954545454545
5.36776597267544e-13	-0.959374956331407	0.211	0.378	1.41054154229965e-08	telencephalon	nkd1	0.559366754617414
5.44753849059952e-13	1.67434849493866	0.112	0.041	1.43150416455974e-08	telencephalon	pde4ba	2.69047619047619
5.65516342472358e-13	-3.3172283970056	0.008	0.114	1.48606384474886e-08	telencephalon	pax3b	0.0782608695652174
5.71944208910344e-13	-0.969403055754506	0.186	0.35	1.5029549921746e-08	telencephalon	zcchc7	0.532763532763533
5.87215246700765e-13	-1.34202392956769	0.091	0.236	1.54308422528027e-08	telencephalon	pho	0.388185654008439
5.9065821828053e-13	1.58823349647292	0.11	0.04	1.55213166599758e-08	telencephalon	tp53inp2	2.70731707317073
6.65074000062622e-13	-1.33796897241011	0.107	0.255	1.74768145736456e-08	telencephalon	ttc27	0.421875
6.95340087792587e-13	-0.804529220984946	0.26	0.438	1.82721468270136e-08	telencephalon	kpnb3	0.594533029612756
7.48392531669694e-13	-1.80796862426204	0.068	0.201	1.96662589472162e-08	telencephalon	ror2	0.341584158415842
8.04461657634927e-13	-3.49163662546217	0.023	0.134	2.11396434393306e-08	telencephalon	CR751227.2	0.177777777777778
8.59591437440717e-13	-0.308002482859729	0.975	0.979	2.25883437930672e-08	telencephalon	zgc:158463	0.995918367346939
8.9890665599798e-13	-1.06685248514353	0.136	0.29	2.36214691063149e-08	telencephalon	mycn	0.470790378006873
9.9930376172932e-13	1.42045489367253	0.176	0.084	2.62597042507231e-08	telencephalon	abca1a	2.08235294117647
