dph5	0.823770192876521	0.00205818089465271	0.083	1.95348837209302
dpyda.1	0.99986424340198	7.25519119051243e-11	0.136	2.140625
dpyda.3	0.885351401025212	1.73562318612205e-06	0.12	1.95161290322581
dus2	1.1671592871045	0.000352648771284124	0.074	2.08333333333333
dus3l	1.06237117540387	2.58995230650777e-13	0.129	2.36363636363636
dusp12	1.0792846686352	0.000171300142692263	0.052	2.52380952380952
DYNC2H1	-1.20686468496477	6.07614820272646e-10	0.111	0.525821596244131
e2f4	1.07664803619595	6.55798784671748e-28	0.324	1.96969696969697
ebna1bp2	0.87534119767093	1.98315290727025e-29	0.428	1.80252100840336
ece1	2.065551971079	3.52045022725325e-52	0.195	3.69811320754717
ece2a	1.44141358667059	2.18098240600922e-64	0.391	2.52903225806452
eef1akmt1	1.04298657068064	4.96391674276688e-07	0.098	2.15217391304348
eef1akmt2	1.18889092761796	9.68425565590935e-11	0.1	2.46341463414634
eef1da	1.37977975136055	5.51288605554069e-56	0.379	2.43589743589744
eef2a.1	1.23406347308587	1.21958805968568e-54	0.419	2.29508196721311
eef2k	0.834757879045683	0.00285273739108108	0.114	1.74242424242424
efl1	1.13390711158568	7.65063228254385e-46	0.441	2.00909090909091
efna2a	-3.39910417834432	2.54300226525167e-97	0.15	0.300198807157058
efna5a	1.28378795046388	3.95124217663888e-100	0.668	2.090625
efnb2b	-1.37738451757723	1.31688576679778e-09	0.117	0.543778801843318
efnb3a	1.52415499941222	6.06230428244846e-113	0.599	2.41935483870968
egfra	0.365661926129462	0.0023388196047114	0.162	1.59803921568627
egln1b.1	0.9537613965809	3.21700219149265e-19	0.269	1.92857142857143
ehhadh	0.929969032317149	0.00713281603079045	0.079	1.9047619047619
eif1ad	0.925416070357866	2.72751993532739e-12	0.184	1.98924731182796
eif1axa	0.686789590587783	2.43334150041585e-14	0.302	1.7514450867052
eif2ak1	1.32897315647616	1.64675093276761e-14	0.108	2.65853658536585
EIF2AK4	0.970489627457181	1.96092452627951e-10	0.165	1.95294117647059
eif2b4	0.805909836257488	0.00112510972078259	0.095	1.88235294117647
eif3c	0.574573443693391	2.33967948470091e-10	0.38	1.5
eif3ja	0.556607612570608	4.87852548284811e-08	0.292	1.5752688172043
eif3jb	0.900840792316185	4.04899679176285e-10	0.176	1.88297872340426
eif4a2	1.38398020382349	3.36886372754318e-92	0.575	2.28571428571429
eif4ba	0.676875126098289	4.89675088166192e-09	0.225	1.71212121212121
eif4bb	0.650144839058951	1.98176365297541e-16	0.455	1.52508361204013
eif4e1c	0.58104933194317	0.000146028767958971	0.209	1.54411764705882
eif4e2	0.898256888912416	0.000105413467371894	0.11	1.88135593220339
eif4ebp3	1.25932681384029	0.000387376154512993	0.053	2.45454545454545
eif4ebp3l	1.6463992596866	1.58911477529412e-60	0.319	2.83185840707965
eif4g3a	-1.24081220112478	1.55391084144411e-22	0.179	0.521739130434783
eif5	0.667473382878687	2.02837441883659e-14	0.423	1.51428571428571
eif6	1.0874594302848	2.92497596804281e-21	0.239	2.10526315789474
elac2	1.29363961540778	1.19809553071598e-26	0.195	2.54545454545455
elavl3	-3.72151457096115	2.61105526705971e-56	0.058	0.187301587301587
elmo1	-1.16985861839322	2.36589407235801e-17	0.204	0.590778097982709
elmo3	1.02803004845316	1.10074391332228e-20	0.259	2.01550387596899
elmsan1b	1.0354411696821	7.92077368151471e-32	0.318	2.14093959731544
elovl2	1.15349538624572	1.47062919616372e-17	0.179	2.22222222222222
elp1	0.789577273211735	9.07737848712421e-07	0.162	1.77173913043478
elp2	1.07664598395637	1.33230862731127e-27	0.306	2.03311258278146
elp3	0.896241053055931	8.16307471924247e-11	0.16	2.0125
elp4	1.22921078445209	3.88975659297873e-36	0.295	2.3125
elp5	1.20621708253874	9.07485262673058e-08	0.08	2.45454545454545
emg1	1.11628260260296	8.44811871312081e-06	0.092	2.06666666666667
enpp1	1.7157395644886	8.57448372621882e-30	0.133	3.43589743589744
ENSDARG00000071353	1.64521287221226	3.20175519897909e-13	0.08	3
ENSDARG00000075140	2.51699748505671	1.18626901000789e-61	0.148	5.51851851851852
ENSDARG00000101858	-2.01838693741359	2.66483703272299e-07	0.056	0.435114503816794
ENSDARG00000101869	1.44107030383841	2.71436791207425e-64	0.373	2.63380281690141
